duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.4	3.009	3.4	6.409	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	3.4	to_hand	poldrack-single-stim	s647	False
0.1	6.412	5.751	12.163	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	5.751	to_board	poldrack-single-stim	s647	False
0.1	12.165	0.43	12.595	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.43	to_hand	poldrack-single-stim	s647	False
0.1	12.596	0.949	13.545	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.949	to_board	poldrack-single-stim	s647	False
0.1	13.547	1.367	14.914	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.367	to_hand	poldrack-single-stim	s647	False
0.1	14.915	0.417	15.332	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.417	to_board	poldrack-single-stim	s647	False
1.0	15.339	2.5	15.338	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s647	False
2.921	17.842	2.921	20.763	1	UA_with_intermediate	practice	ward_and_allport	71	1.0	2.921	to_hand	poldrack-single-stim	s647	False
0.1	20.763	1.046	21.809	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	1.046	to_board	poldrack-single-stim	s647	False
0.1	21.811	0.442	22.253	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.442	to_hand	poldrack-single-stim	s647	False
0.1	22.255	1.803	24.058	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.803	to_board	poldrack-single-stim	s647	False
0.1	24.061	0.407	24.468	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.407	to_hand	poldrack-single-stim	s647	False
0.1	24.469	0.599	25.068	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.599	to_board	poldrack-single-stim	s647	False
0.1	25.07	0.872	25.942	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.872	to_hand	poldrack-single-stim	s647	False
0.1	25.942	0.489	26.431	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.489	to_board	poldrack-single-stim	s647	False
1.0	26.434	2.1	26.433	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s647	False
3.26	28.537	3.26	31.797	1	UA_without_intermediate	practice	ward_and_allport	71	2.0	3.26	to_hand	poldrack-single-stim	s647	False
0.1	31.798	1.027	32.825	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	1.027	to_board	poldrack-single-stim	s647	False
0.1	32.826	0.996	33.822	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.996	to_hand	poldrack-single-stim	s647	False
0.1	33.823	0.876	34.699	0	UA_without_intermediate	practice	ward_and_allport	82	2.0	0.876	to_board	poldrack-single-stim	s647	False
0.1	34.702	0.546	35.248	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.546	to_hand	poldrack-single-stim	s647	False
0.1	35.249	0.575	35.824	0	UA_without_intermediate	practice	ward_and_allport	82	2.0	0.575	to_board	poldrack-single-stim	s647	False
0.1	35.826	4.028	39.854	0	UA_without_intermediate	practice	ward_and_allport	82	2.0	4.028	to_hand	poldrack-single-stim	s647	False
0.1	39.855	1.638	41.493	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	1.638	to_board	poldrack-single-stim	s647	False
0.1	41.496	2.385	43.881	0	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.385	to_hand	poldrack-single-stim	s647	False
0.1	43.882	1.93	45.812	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	1.93	to_board	poldrack-single-stim	s647	False
0.1	45.814	0.657	46.471	0	UA_without_intermediate	practice	ward_and_allport	82	2.0	0.657	to_hand	poldrack-single-stim	s647	False
0.1	46.472	0.715	47.187	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.715	to_board	poldrack-single-stim	s647	False
0.1	47.189	1.147	48.336	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	1.147	to_hand	poldrack-single-stim	s647	False
0.1	48.337	0.371	48.708	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.371	to_board	poldrack-single-stim	s647	False
