onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.015	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.655	False	stim	stop_failure	s587	False
5.272	0.85	0.35	2.658	1.0	89.0	stop_signal	89.0	True	0.62	False	stim	go	s587	False
7.934	0.85	0.35	2.658	1.0	89.0	stop_signal	89.0	True	0.581	False	stim	go	s587	False
10.598	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.722	False	stim	go	s587	False
12.854	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.577	False	stim	go	s587	False
15.107	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.652	False	stim	go	s587	False
17.499	0.85	0.35	2.794	1.0	71.0	stop_signal	71.0	True	0.403	False	stim	stop_failure	s587	False
20.297	0.85	0.3	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s587	False
22.689	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.428	False	stim	stop_failure	s587	False
24.945	0.85	0.3	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s587	False
27.201	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.42	False	stim	stop_failure	s587	False
29.455	0.85	0.3	2.658	1.0	71.0	stop_signal	71.0	True	0.638	False	stim	go	s587	False
32.116	0.85	0.3	2.658	1.0	71.0	stop_signal	71.0	True	0.48	False	stim	go	s587	False
34.778	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.671	False	stim	go	s587	False
37.035	0.85	0.3	2.522	1.0	71.0	stop_signal	71.0	True	0.691	False	stim	go	s587	False
39.564	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.515	False	stim	go	s587	False
41.821	0.85	0.3	2.522	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s587	False
44.348	0.85	0.35	2.522	1.0	89.0	stop_signal	89.0	True	0.75	False	stim	go	s587	False
46.877	0.85	0.35	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s587	False
49.402	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.57	False	stim	stop_failure	s587	False
51.792	0.85	0.35	2.522	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s587	False
54.318	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.515	False	stim	go	s587	False
56.848	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.737	False	stim	go	s587	False
59.241	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.621	False	stim	go	s587	False
61.496	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.691	False	stim	go	s587	False
64.024	0.85	0.4	2.794	1.0	89.0	stop_signal	89.0	True	0.579	False	stim	go	s587	False
66.824	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.581	False	stim	stop_failure	s587	False
69.35	0.85	0.35	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s587	False
71.741	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.737	False	stim	go	s587	False
73.997	0.85	0.4	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s587	False
76.254	0.85	0.45	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s587	False
78.51	0.85	0.5	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s587	False
80.765	0.85	0.55	2.522	1.0	89.0	stop_signal	89.0	True	0.627	False	stim	go	s587	False
83.294	0.85	0.55	2.25	1.0	71.0	stop_signal	71.0	True	0.788	False	stim	go	s587	False
