onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.014	0.5	3.013	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s614	False
5.518	0.5	6.159	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.641	probe	AY	s614	False
7.156	0.5	7.155	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
9.662	0.5	10.081	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.419	probe	AX	s614	False
11.3	0.5	11.299	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
13.811	0.5	14.5	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.689	probe	AX	s614	False
15.316	0.5	15.315	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
17.825	0.5	18.467	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.642	probe	AX	s614	False
19.326	0.5	19.325	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
21.833	0.5	22.382	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.549	probe	AX	s614	False
23.748	0.5	23.747	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614	False
26.254	0.5	26.728	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.474	probe	BX	s614	False
27.892	0.5	27.891	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
30.401	0.5	31.288	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.887	probe	AX	s614	False
32.446	0.5	32.445	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
34.954	0.5	35.655	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.701	probe	AX	s614	False
36.729	0.5	36.728	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
39.238	0.5	39.983	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.745	probe	AX	s614	False
40.74	0.5	40.739	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
43.246	0.5	43.839	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.593	probe	AX	s614	False
45.429	0.5	45.428	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
47.932	0.5	48.446	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.514	probe	AX	s614	False
49.439	0.5	49.438	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614	False
51.948	0.5	52.327	3.676	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.379	probe	BX	s614	False
55.625	0.5	55.624	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614	False
58.132	0.5	58.724	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.592	probe	BY	s614	False
59.77	0.5	59.769	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614	False
62.276	0.5	62.992	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.716	probe	BY	s614	False
63.915	0.5	63.914	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614	False
66.425	0.5	66.892	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.467	probe	BX	s614	False
67.929	0.5	67.928	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
70.441	0.5	70.876	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.435	probe	AX	s614	False
72.35	0.5	72.349	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
74.857	0.5	75.465	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.608	probe	AX	s614	False
76.494	0.5	76.493	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614	False
78.998	0.5	79.623	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.625	probe	BX	s614	False
80.5	0.5	80.499	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
83.008	0.5	83.525	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.517	probe	AX	s614	False
84.921	0.5	84.92	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614	False
87.428	0.5	88.104	2.18	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.676	probe	BY	s614	False
89.609	0.5	89.608	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
92.118	0.5	92.79	1.772	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.672	probe	AX	s614	False
93.892	0.5	93.891	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
96.401	0.5	97.245	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.844	probe	AX	s614	False
97.902	0.5	97.901	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
100.414	0.5	101.042	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.628	probe	AX	s614	False
101.918	0.5	101.917	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
104.427	0.5	104.997	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.57	probe	AX	s614	False
106.473	0.5	106.472	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
108.982	0.5	109.495	2.86	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.513	probe	AX	s614	False
111.844	0.5	111.843	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614	False
114.353	0.5	114.894	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.541	probe	BX	s614	False
115.854	0.5	115.853	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614	False
118.364	0.5	119.095	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.731	probe	BY	s614	False
120.137	0.5	120.136	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
122.646	0.5	123.455	1.772	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.809	probe	AX	s614	False
124.42	0.5	124.419	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
126.929	0.5	127.495	2.86	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.566	probe	AX	s614	False
129.79	0.5	129.789	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614	False
132.3	0.5	133.08	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.78	probe	AX	s614	False
