onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.017	3.838	6.855	-2.1451346374423297	draw_card	3.838	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.5793800025398106	3.838	n/a	stim	poldrack-single-stim	s589	False	1
6.859	0.904	7.763	-4.878467970775662	end_round	0.904	columbia_card_task_fmri	12.0	0.8	71.0	-70.0	0.2	6.0	2.0	1.0	0.6607685016362979	0.904	1.0	stim	poldrack-single-stim	s589	False	1
8.517	1.5	7.766	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s589	False	0
10.02	3.295	13.315	-1.3118013041089958	draw_card	3.295	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.029071418887142	3.295	1.0	stim	poldrack-single-stim	s589	False	0
14.071	1.5	13.32	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s589	False	0
15.708	4.068	19.776	0.3548653625576702	draw_card	4.068	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.4614781900373188	4.068	n/a	stim	poldrack-single-stim	s589	False	1
19.778	1.415	21.193	-2.478467970775664	draw_card	1.415	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.8606453508060736	1.415	n/a	stim	poldrack-single-stim	s589	False	1
21.194	0.585	21.779	-6.728467970775664	end_round	0.585	columbia_card_task_fmri	15.0	0.75	71.0	-70.0	0.25	6.0	3.0	1.0	4.666468375657431	0.585	2.0	stim	poldrack-single-stim	s589	False	1
22.534	1.5	21.783	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s589	False	0
24.377	2.677	27.054	1.1881986958910042	draw_card	2.677	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	2.1469928902010693	2.677	n/a	stim	poldrack-single-stim	s589	False	1
27.055	0.606	27.661	-1.8784679707756624	draw_card	0.606	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.660389228546116	0.606	n/a	stim	poldrack-single-stim	s589	False	1
27.662	0.429	28.091	-6.478467970775664	end_round	0.429	columbia_card_task_fmri	17.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	7.697320688522666	0.429	2.0	stim	poldrack-single-stim	s589	False	1
28.845	1.5	28.094	n/a	-1.0	2.658	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s589	False	0
30.755	4.627	35.382	2.5215320292243364	draw_card	4.627	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	4.233492692468374	4.627	n/a	stim	poldrack-single-stim	s589	False	1
35.386	0.899	36.285	-0.4784679707756636	draw_card	0.899	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	5.807627117121484	0.899	n/a	stim	poldrack-single-stim	s589	False	1
