duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
4.678	3.018	4.678	7.696	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	4.678	to_hand	poldrack-single-stim	s495	False
0.1	7.7	1.577	9.277	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.577	to_board	poldrack-single-stim	s495	False
0.1	9.281	0.678	9.959	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.678	to_hand	poldrack-single-stim	s495	False
0.1	9.963	0.454	10.417	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.454	to_board	poldrack-single-stim	s495	False
0.1	10.42	1.345	11.765	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	1.345	to_hand	poldrack-single-stim	s495	False
0.1	11.768	1.559	13.327	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	1.559	to_board	poldrack-single-stim	s495	False
0.1	13.331	0.628	13.959	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.628	to_hand	poldrack-single-stim	s495	False
0.1	13.962	0.426	14.388	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.426	to_board	poldrack-single-stim	s495	False
1.0	14.394	2.5	14.393	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s495	False
4.234	16.899	4.234	21.133	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	4.234	to_hand	poldrack-single-stim	s495	False
0.1	21.137	0.614	21.751	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.614	to_board	poldrack-single-stim	s495	False
0.1	21.754	0.781	22.535	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.781	to_hand	poldrack-single-stim	s495	False
0.1	22.537	0.435	22.972	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.435	to_board	poldrack-single-stim	s495	False
0.1	22.975	0.561	23.536	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.561	to_hand	poldrack-single-stim	s495	False
0.1	23.539	0.615	24.154	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.615	to_board	poldrack-single-stim	s495	False
1.0	24.16	2.1	24.159	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s495	False
2.934	26.267	2.934	29.201	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.934	to_hand	poldrack-single-stim	s495	False
0.1	29.204	0.687	29.891	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.687	to_board	poldrack-single-stim	s495	False
0.1	29.895	0.933	30.828	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.933	to_hand	poldrack-single-stim	s495	False
0.1	30.83	0.436	31.266	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.436	to_board	poldrack-single-stim	s495	False
0.1	31.272	0.742	32.014	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.742	to_hand	poldrack-single-stim	s495	False
0.1	32.017	0.422	32.439	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.422	to_board	poldrack-single-stim	s495	False
1.0	32.444	2.2	32.443	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s495	False
2.346	34.648	2.346	36.994	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	2.346	to_hand	poldrack-single-stim	s495	False
0.1	36.997	0.631	37.628	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.631	to_board	poldrack-single-stim	s495	False
0.1	37.632	0.648	38.28	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.648	to_hand	poldrack-single-stim	s495	False
0.1	38.282	0.779	39.061	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.779	to_board	poldrack-single-stim	s495	False
0.1	39.065	0.474	39.539	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.474	to_hand	poldrack-single-stim	s495	False
0.1	39.541	0.554	40.095	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.554	to_board	poldrack-single-stim	s495	False
0.1	40.099	0.892	40.991	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	0.892	to_hand	poldrack-single-stim	s495	False
0.1	40.994	0.491	41.485	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.491	to_board	poldrack-single-stim	s495	False
0.1	41.49	0.472	41.962	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.472	to_hand	poldrack-single-stim	s495	False
0.1	41.964	0.438	42.402	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.438	to_board	poldrack-single-stim	s495	False
1.0	42.409	2.0	42.408	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s495	False
3.079	46.42	3.079	49.499	1	PA_without_intermediate	test	ward_and_allport	82	0.0	3.079	to_hand	poldrack-single-stim	s495	False
0.1	49.501	0.621	50.122	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.621	to_board	poldrack-single-stim	s495	False
0.1	50.128	0.926	51.054	0	PA_without_intermediate	test	ward_and_allport	82	0.0	0.926	to_hand	poldrack-single-stim	s495	False
0.1	51.056	0.581	51.637	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.581	to_board	poldrack-single-stim	s495	False
0.1	51.642	0.802	52.444	0	PA_without_intermediate	test	ward_and_allport	82	0.0	0.802	to_hand	poldrack-single-stim	s495	False
0.1	52.447	0.447	52.894	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.447	to_board	poldrack-single-stim	s495	False
1.0	52.899	3.088	52.898	0	PA_without_intermediate	test	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s495	False
4.803	55.993	4.803	60.796	1	PA_with_intermediate	test	ward_and_allport	82	1.0	4.803	to_hand	poldrack-single-stim	s495	False
0.1	60.799	0.926	61.725	0	PA_with_intermediate	test	ward_and_allport	89	1.0	0.926	to_board	poldrack-single-stim	s495	False
0.1	61.73	0.687	62.417	0	PA_with_intermediate	test	ward_and_allport	82	1.0	0.687	to_hand	poldrack-single-stim	s495	False
0.1	62.419	0.45	62.869	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.45	to_board	poldrack-single-stim	s495	False
0.1	62.876	0.423	63.299	0	PA_with_intermediate	test	ward_and_allport	89	1.0	0.423	to_hand	poldrack-single-stim	s495	False
0.1	63.302	0.394	63.696	0	PA_with_intermediate	test	ward_and_allport	82	1.0	0.394	to_board	poldrack-single-stim	s495	False
1.0	63.703	2.0	63.702	0	PA_with_intermediate	test	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s495	False
3.186	65.708	3.186	68.894	1	PA_without_intermediate	test	ward_and_allport	82	2.0	3.186	to_hand	poldrack-single-stim	s495	False
0.1	68.897	0.414	69.311	0	PA_without_intermediate	test	ward_and_allport	71	2.0	0.414	to_board	poldrack-single-stim	s495	False
0.1	69.319	0.659	69.978	0	PA_without_intermediate	test	ward_and_allport	82	2.0	0.659	to_hand	poldrack-single-stim	s495	False
0.1	69.979	0.495	70.474	0	PA_without_intermediate	test	ward_and_allport	89	2.0	0.495	to_board	poldrack-single-stim	s495	False
0.1	70.482	0.5	70.982	0	PA_without_intermediate	test	ward_and_allport	82	2.0	0.5	to_hand	poldrack-single-stim	s495	False
0.1	70.986	0.407	71.393	0	PA_without_intermediate	test	ward_and_allport	71	2.0	0.407	to_board	poldrack-single-stim	s495	False
1.0	71.4	2.0	71.399	0	PA_without_intermediate	test	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s495	False
2.557	73.406	2.557	75.963	1	PA_without_intermediate	test	ward_and_allport	82	3.0	2.557	to_hand	poldrack-single-stim	s495	False
0.1	75.965	0.358	76.323	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.358	to_board	poldrack-single-stim	s495	False
0.1	76.329	0.394	76.723	0	PA_without_intermediate	test	ward_and_allport	82	3.0	0.394	to_hand	poldrack-single-stim	s495	False
0.1	76.725	0.513	77.238	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.513	to_board	poldrack-single-stim	s495	False
0.1	77.245	0.481	77.726	0	PA_without_intermediate	test	ward_and_allport	82	3.0	0.481	to_hand	poldrack-single-stim	s495	False
0.1	77.727	0.355	78.082	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.355	to_board	poldrack-single-stim	s495	False
1.0	78.09	2.0	78.089	0	PA_without_intermediate	test	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s495	False
2.455	80.095	2.455	82.55	1	PA_with_intermediate	test	ward_and_allport	82	4.0	2.455	to_hand	poldrack-single-stim	s495	False
0.1	82.552	2.131	84.683	0	PA_with_intermediate	test	ward_and_allport	71	4.0	2.131	to_board	poldrack-single-stim	s495	False
0.1	84.692	1.668	86.36	0	PA_with_intermediate	test	ward_and_allport	82	4.0	1.668	to_hand	poldrack-single-stim	s495	False
0.1	86.363	0.461	86.824	0	PA_with_intermediate	test	ward_and_allport	89	4.0	0.461	to_board	poldrack-single-stim	s495	False
0.1	86.832	0.423	87.255	0	PA_with_intermediate	test	ward_and_allport	71	4.0	0.423	to_hand	poldrack-single-stim	s495	False
0.1	87.258	0.324	87.582	0	PA_with_intermediate	test	ward_and_allport	89	4.0	0.324	to_board	poldrack-single-stim	s495	False
1.0	87.591	2.544	87.59	0	PA_with_intermediate	test	ward_and_allport	-1	4.0	n/a	feedback	poldrack-single-stim	s495	False
3.021	90.142	3.021	93.163	1	PA_without_intermediate	test	ward_and_allport	89	5.0	3.021	to_hand	poldrack-single-stim	s495	False
0.1	93.165	0.61	93.775	0	PA_without_intermediate	test	ward_and_allport	89	5.0	0.61	to_board	poldrack-single-stim	s495	False
0.1	93.782	0.557	94.339	0	PA_without_intermediate	test	ward_and_allport	89	5.0	0.557	to_hand	poldrack-single-stim	s495	False
0.1	94.341	0.462	94.803	0	PA_without_intermediate	test	ward_and_allport	71	5.0	0.462	to_board	poldrack-single-stim	s495	False
0.1	94.81	0.544	95.354	0	PA_without_intermediate	test	ward_and_allport	89	5.0	0.544	to_hand	poldrack-single-stim	s495	False
0.1	95.357	0.49	95.847	0	PA_without_intermediate	test	ward_and_allport	82	5.0	0.49	to_board	poldrack-single-stim	s495	False
0.1	95.854	0.493	96.347	0	PA_without_intermediate	test	ward_and_allport	89	5.0	0.493	to_hand	poldrack-single-stim	s495	False
