onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.008	8.5	7.404	1.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	6.396	brief	Q17	s591	False
11.373	8.5	18.229	2.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	6.856	upps	Q32	s591	False
21.057	8.5	25.991	2.0	survey_medley	forward	I am good at resisting temptation.	66,89,71,82,77	4.934	brief	Q09	s591	False
31.215	8.5	36.502	3.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	5.287	grit	Q01	s591	False
40.421	8.5	47.756	2.0	survey_medley	forward	There are only limited possibilities in my future.	66,89,71,82,77	7.335	future_time	Q30	s591	False
51.6	8.5	56.604	2.0	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	5.004	brief	Q14	s591	False
60.877	8.5	69.204	2.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	8.327	grit	Q06	s591	False
70.491	8.5	74.681	4.0	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	4.19	future_time	Q27	s591	False
79.563	8.5	85.984	2.0	survey_medley	forward	People would say that I have iron self-discipline.	66,89,71,82,77	6.421	brief	Q16	s591	False
88.565	8.5	95.027	4.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66,89,71,82	6.462	upps	Q37	s591	False
102.873	8.5	106.276	3.0	survey_medley	forward	I finish whatever I begin.	66,89,71,82,77	3.403	grit	Q07	s591	False
111.942	8.5	116.496	3.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	4.554	grit	Q05	s591	False
122.239	8.5	128.073	5.0	survey_medley	forward	As I get older, I begin to experience time as limited.	66,89,71,82,77	5.834	future_time	Q31	s591	False
134.028	8.5	137.244	5.0	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	3.216	future_time	Q24	s591	False
143.234	8.5	146.922	4.0	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	3.688	future_time	Q26	s591	False
152.716	8.5	156.305	1.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	3.589	brief	Q15	s591	False
162.674	8.5	167.274	5.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	4.6	future_time	Q25	s591	False
174.531	8.5	180.398	5.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	5.867	future_time	Q28	s591	False
183.741	8.5	187.82	3.0	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	4.079	brief	Q19	s591	False
