onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.011	1.665	4.676	-0.3295457049525097	draw_card	1.665	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.143285726724805	1.665	n/a	stim	poldrack-single-stim	s614	False	1
4.68	2.549	7.229	-3.062879038285842	draw_card	2.549	columbia_card_task_fmri	12.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.0951231582470309	2.549	n/a	stim	poldrack-single-stim	s614	False	1
7.23	1.597	8.827	-7.162879038285844	draw_card	1.597	columbia_card_task_fmri	12.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	3.8000892395786856	1.597	n/a	stim	poldrack-single-stim	s614	False	1
8.829	1.682	10.511	-13.996212371619176	end_round	1.682	columbia_card_task_fmri	12.0	0.6666666666666667	71.0	-70.0	0.3333333333333333	6.0	4.0	1.0	6.946169979704383	1.682	3.0	stim	poldrack-single-stim	s614	False	1
11.267	1.5	10.516	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s614	False	0
12.974	1.587	14.561	0.5037876283808242	draw_card	1.587	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.4631625303491766	1.587	n/a	stim	poldrack-single-stim	s614	False	1
14.563	0.735	15.298	-2.4628790382858425	draw_card	0.735	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	3.8929820131558337	0.735	n/a	stim	poldrack-single-stim	s614	False	1
15.3	0.927	16.227	-6.912879038285844	draw_card	0.927	columbia_card_task_fmri	14.0	0.75	89.0	-75.0	0.25	6.0	3.0	1.0	6.829199914243805	0.927	n/a	stim	poldrack-single-stim	s614	False	1
16.229	1.929	18.158	-14.32954570495251	draw_card	1.929	columbia_card_task_fmri	14.0	0.6666666666666667	89.0	-75.0	0.3333333333333333	6.0	4.0	1.0	10.244184218510757	1.929	4.0	stim	poldrack-single-stim	s614	False	0
18.913	1.5	18.162	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s614	False	0
20.619	1.455	22.074	2.1704542950474903	draw_card	1.455	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.0262827525466065	1.455	n/a	stim	poldrack-single-stim	s614	False	1
22.076	0.304	22.38	-0.6628790382858436	draw_card	0.304	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	2.29416239175875	0.304	n/a	stim	poldrack-single-stim	s614	False	1
22.382	0.262	22.644	-4.912879038285844	draw_card	0.262	columbia_card_task_fmri	15.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	5.098239670806446	0.262	3.0	stim	poldrack-single-stim	s614	False	0
23.396	1.5	22.645	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s614	False	0
25.171	0.761	25.932	3.003787628380824	draw_card	0.761	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	2.5803186916341225	0.761	n/a	stim	poldrack-single-stim	s614	False	1
25.934	0.723	26.657	-0.0628790382858421	draw_card	0.723	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	5.092164018576636	0.723	n/a	stim	poldrack-single-stim	s614	False	1
26.659	1.315	27.974	-4.662879038285844	end_round	1.315	columbia_card_task_fmri	17.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	8.127482275542395	1.315	2.0	stim	poldrack-single-stim	s614	False	1
28.729	1.5	27.978	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s614	False	0
30.367	2.261	32.628	4.337120961714156	draw_card	2.261	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	4.665515822523478	2.261	n/a	stim	poldrack-single-stim	s614	False	1
32.63	1.066	33.696	1.3371209617141564	draw_card	1.066	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	6.238762179801785	1.066	n/a	stim	poldrack-single-stim	s614	False	1
33.699	2.401	36.1	-2.662879038285844	draw_card	2.401	columbia_card_task_fmri	24.0	0.6666666666666667	89.0	-60.0	0.3333333333333333	8.0	3.0	2.0	7.88842888006776	2.401	n/a	stim	poldrack-single-stim	s614	False	1
36.102	2.034	38.136	-8.262879038285845	end_round	2.034	columbia_card_task_fmri	24.0	0.6	71.0	-60.0	0.4	8.0	4.0	2.0	9.441025296426094	2.034	3.0	stim	poldrack-single-stim	s614	False	1
38.892	1.5	38.141	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s614	False	0
40.598	2.139	42.737	4.337120961714156	draw_card	2.139	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	13.32104741037762	2.139	n/a	stim	poldrack-single-stim	s614	False	1
42.739	0.556	43.295	0.6228352474284446	draw_card	0.556	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	15.26931436680096	0.556	n/a	stim	poldrack-single-stim	s614	False	1
43.297	3.075	46.372	-4.329545704952508	draw_card	3.075	columbia_card_task_fmri	29.0	0.6666666666666667	89.0	-75.0	0.3333333333333333	8.0	3.0	2.0	17.312180885760693	3.075	n/a	stim	poldrack-single-stim	s614	False	1
46.374	2.37	48.744	-11.262879038285844	draw_card	2.37	columbia_card_task_fmri	29.0	0.6	89.0	-75.0	0.4	8.0	4.0	2.0	19.23480941379186	2.37	4.0	stim	poldrack-single-stim	s614	False	0
49.497	1.5	48.746	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s614	False	0
51.272	1.172	52.444	0.1148987394919367	draw_card	1.172	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	2.38474874424995	1.172	1.0	stim	poldrack-single-stim	s614	False	0
53.198	1.5	52.447	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s614	False	0
54.971	1.263	56.234	4.437120961714156	draw_card	1.263	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	0.995206401157848	1.263	n/a	stim	poldrack-single-stim	s614	False	1
56.235	1.234	57.469	3.226009850603044	draw_card	1.234	columbia_card_task_fmri	14.0	0.8888888888888888	89.0	-95.0	0.1111111111111111	10.0	2.0	1.0	2.549361767510785	1.234	n/a	stim	poldrack-single-stim	s614	False	1
57.471	0.716	58.187	1.7121209617141564	draw_card	0.716	columbia_card_task_fmri	14.0	0.875	89.0	-95.0	0.125	10.0	3.0	1.0	4.341031629156337	0.716	n/a	stim	poldrack-single-stim	s614	False	1
58.189	1.633	59.822	-0.2343076097144147	draw_card	1.633	columbia_card_task_fmri	14.0	0.8571428571428572	89.0	-95.0	0.1428571428571428	10.0	4.0	1.0	6.4333646693758375	1.633	4.0	stim	poldrack-single-stim	s614	False	0
