onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_responses	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.008	8.5	9.758	1.0	survey_medley	reverse	66,89,71,82,77	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	8.75	brief	Q17	s615	False
11.373	8.5	11.372	0.0	survey_medley	forward	66,89,71,82	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82,77	n/a	upps	Q32	s615	True
21.056	8.5	25.016	3.0	survey_medley	forward	66,89,71,82,77	I am good at resisting temptation.	66,89,71,82,77	3.96	brief	Q09	s615	False
31.214	8.5	35.086	1.0	survey_medley	reverse	66,89,71,82,77	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	3.872	grit	Q01	s615	False
40.421	8.5	44.19	1.0	survey_medley	forward	66,89,71,82,77	There are only limited possibilities in my future.	66,89,71,82,77	3.769	future_time	Q30	s615	False
51.6	8.5	51.599	0.0	survey_medley	forward	66,89,71,82,77	I refuse things that are bad for me.	66,89,71,82,77	n/a	brief	Q14	s615	True
60.876	8.5	60.906	4.0	survey_medley	reverse	66,89,71,82,77	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	0.03	grit	Q06	s615	False
70.489	8.5	73.203	5.0	survey_medley	forward	66,89,71,82,77	I could do anything I want in the future.	66,89,71,82,77	2.714	future_time	Q27	s615	False
79.563	8.5	86.127	5.0	survey_medley	forward	66,89,71,82,77	People would say that I have iron self-discipline.	66,89,71,82,77	6.564	brief	Q16	s615	False
88.568	8.5	94.835	0.0	survey_medley	forward	66,89,71,82	I tend to act without thinking when I am really excited.	66,89,71,82,77	6.267	upps	Q37	s615	True
102.875	8.5	107.477	4.0	survey_medley	forward	66,89,71,82,77	I finish whatever I begin.	66,89,71,82,77	4.602	grit	Q07	s615	False
111.945	8.5	118.684	4.0	survey_medley	reverse	66,89,71,82,77	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	6.739	grit	Q05	s615	False
122.241	8.5	131.086	4.0	survey_medley	forward	66,89,71,82,77	As I get older, I begin to experience time as limited.	66,89,71,82,77	8.845	future_time	Q31	s615	False
134.031	8.5	136.234	5.0	survey_medley	forward	66,89,71,82,77	My future is filled with possibilities.	66,89,71,82,77	2.203	future_time	Q24	s615	False
143.24	8.5	145.714	5.0	survey_medley	forward	66,89,71,82,77	My future seems infinite to me.	66,89,71,82,77	2.474	future_time	Q26	s615	False
152.717	8.5	157.778	3.0	survey_medley	reverse	66,89,71,82,77	I wish I had more self-discipline.	66,89,71,82,77	5.061	brief	Q15	s615	False
162.675	8.5	168.076	5.0	survey_medley	forward	66,89,71,82,77	Most of my life lies ahead of me.	66,89,71,82,77	5.401	future_time	Q25	s615	False
174.535	8.5	179.896	5.0	survey_medley	forward	66,89,71,82,77	There is plenty of time left in my life to make new plans.	66,89,71,82,77	5.361	future_time	Q28	s615	False
183.742	8.5	187.468	5.0	survey_medley	forward	66,89,71,82,77	I am able to work effectively toward long-term goals.	66,89,71,82,77	3.726	brief	Q19	s615	False
195.261	8.5	200.075	4.0	survey_medley	reverse	66,89,71,82,77	I say inappropriate things.	66,89,71,82,77	4.814	brief	Q12	s615	False
204.264	8.5	207.584	5.0	survey_medley	forward	66,89,71,82,77	Many opportunities await me in the future.	66,89,71,82,77	3.32	future_time	Q22	s615	False
213.404	8.5	215.08	1.0	survey_medley	reverse	66,89,71,82,77	I am lazy.	66,89,71,82,77	1.676	brief	Q11	s615	False
223.02	8.5	230.751	2.0	survey_medley	reverse	66,89,71,82,77	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	7.731	grit	Q03	s615	False
232.633	8.5	238.658	0.0	survey_medley	forward	66,89	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89,71,82,77	6.025	impulsive_venture	Q40	s615	True
242.928	8.5	248.748	0.0	survey_medley	forward	66,89,71,82	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82,77	5.82	upps	Q35	s615	True
253.02	8.5	254.864	5.0	survey_medley	forward	66,89,71,82,77	I am a hard worker.	66,89,71,82,77	1.844	grit	Q04	s615	False
262.092	8.5	267.46	3.0	survey_medley	reverse	66,89,71,82,77	I have trouble concentrating.	66,89,71,82,77	5.368	brief	Q18	s615	False
272.252	8.5	278.49	4.0	survey_medley	forward	66,89,71,82,77	I have the sense that time is running out.	66,89,71,82,77	6.238	future_time	Q29	s615	False
282.141	8.5	291.466	2.0	survey_medley	reverse	66,89,71,82,77	I often act without thinking through all the alternatives.	66,89,71,82,77	9.325	brief	Q21	s615	False
291.824	8.5	296.978	4.0	survey_medley	reverse	66,89,71,82,77	I have a hard time breaking bad habits.	66,89,71,82,77	5.154	brief	Q10	s615	False
301.373	8.5	308.27	3.0	survey_medley	forward	66,89,71,82	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82,77	6.897	upps	Q36	s615	False
312.689	8.5	319.039	4.0	survey_medley	forward	66,89,71,82,77	Setbacks don't discourage me.	66,89,71,82,77	6.35	grit	Q02	s615	False
322.303	8.5	328.023	1.0	survey_medley	reverse	66,89,71,82,77	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	5.72	brief	Q13	s615	False
331.509	8.5	338.456	1.0	survey_medley	forward	66,89,71,82	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82,77	6.947	upps	Q33	s615	False
341.055	8.5	347.675	2.0	survey_medley	forward	66,89	Do you sometimes like doing things that are a bit frightening?	66,89,71,82,77	6.62	impulsive_venture	Q39	s615	False
350.532	8.5	359.413	2.0	survey_medley	forward	66,89,71,82	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82,77	8.881	upps	Q34	s615	False
359.739	8.5	364.899	4.0	survey_medley	forward	66,89,71,82,77	I am diligent.	66,89,71,82,77	5.16	grit	Q08	s615	False
369.828	8.5	376.141	3.0	survey_medley	reverse	66,89,71,82,77	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	6.313	brief	Q20	s615	False
380.738	8.5	384.47	5.0	survey_medley	forward	66,89,71,82,77	I expect that I will set many new goals in the future.	66,89,71,82,77	3.732	future_time	Q23	s615	False
390.627	8.5	397.873	0.0	survey_medley	forward	66,89	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89,71,82,77	7.246	impulsive_venture	Q38	s615	True
