onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
0.429	1.5	-0.322	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s561	False	0
2.134	1.55	3.684	2.978228381096028	draw_card	1.55	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.3255287514298111	1.55	1.0	stim	poldrack-single-stim	s561	False	0
4.437	1.5	3.686	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s561	False	0
6.211	1.567	7.778	3.811561714429362	draw_card	1.567	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	2.277709655848476	1.567	n/a	stim	poldrack-single-stim	s561	False	1
7.779	1.123	8.902	0.7448950477626957	draw_card	1.123	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.786763903679564	1.123	n/a	stim	poldrack-single-stim	s561	False	1
8.902	1.34	10.242	-3.8551049522373058	draw_card	1.34	columbia_card_task_fmri	17.0	0.75	89.0	-75.0	0.25	6.0	3.0	1.0	7.8191781197489405	1.34	3.0	stim	poldrack-single-stim	s561	False	0
10.997	1.5	10.246	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s561	False	0
12.633	1.401	14.034	5.144895047762694	draw_card	1.401	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	4.36056266921868	1.401	n/a	stim	poldrack-single-stim	s561	False	1
14.036	1.08	15.116	2.1448950477626942	draw_card	1.08	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	5.932210569750772	1.08	n/a	stim	poldrack-single-stim	s561	False	1
15.117	1.342	16.459	-1.8551049522373055	draw_card	1.342	columbia_card_task_fmri	24.0	0.6666666666666667	89.0	-60.0	0.3333333333333333	8.0	3.0	2.0	7.580337319009693	1.342	3.0	stim	poldrack-single-stim	s561	False	0
17.214	1.5	16.463	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s561	False	0
18.921	1.651	20.572	5.144895047762694	draw_card	1.651	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	13.008680826981866	1.651	1.0	stim	poldrack-single-stim	s561	False	0
21.324	1.5	20.573	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s561	False	0
23.097	0.968	24.065	0.9226728255404746	draw_card	0.968	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	2.082374234085598	0.968	n/a	stim	poldrack-single-stim	s561	False	1
24.066	1.1	25.166	-1.3551049522373058	draw_card	1.1	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	3.4960756315453168	1.1	n/a	stim	poldrack-single-stim	s561	False	1
25.167	1.116	26.283	-4.283676380808733	draw_card	1.116	columbia_card_task_fmri	17.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	9.0	3.0	2.0	5.030177532209706	1.116	n/a	stim	poldrack-single-stim	s561	False	1
26.284	1.105	27.389	-8.188438285570637	draw_card	1.105	columbia_card_task_fmri	17.0	0.6666666666666667	89.0	-65.0	0.3333333333333333	9.0	4.0	2.0	6.638941945279058	1.105	n/a	stim	poldrack-single-stim	s561	False	1
