onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.013	15.047	18.06	-1.4732934246823135	draw_card	15.047	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.7096410053908109	15.047	n/a	stim	poldrack-single-stim	s495	False	1
18.066	8.654	26.72	-4.206626758015646	draw_card	8.654	columbia_card_task_fmri	12.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.5307215137315104	8.654	n/a	stim	poldrack-single-stim	s495	False	1
26.723	13.301	40.024	-8.306626758015648	end_round	13.301	columbia_card_task_fmri	12.0	0.75	71.0	-70.0	0.25	6.0	3.0	1.0	4.23771961198057	13.301	2.0	stim	poldrack-single-stim	s495	False	1
40.778	1.5	40.027	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s495	False	0
42.486	14.26	56.746	-0.6399600913489796	draw_card	14.26	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.8990568499623317	14.26	n/a	stim	poldrack-single-stim	s495	False	1
56.75	1.952	58.702	-3.606626758015646	draw_card	1.952	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.3306766818984	1.952	n/a	stim	poldrack-single-stim	s495	False	1
58.706	1.127	59.833	-8.056626758015648	end_round	1.127	columbia_card_task_fmri	14.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	7.268767111206433	1.127	2.0	stim	poldrack-single-stim	s495	False	1
60.588	1.5	59.837	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s495	False	0
62.294	6.422	68.716	1.0267065753176865	draw_card	6.422	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	0.4083713907610971	6.422	n/a	stim	poldrack-single-stim	s495	False	1
68.719	1.169	69.888	-1.8066267580156476	draw_card	1.169	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	2.730701395939196	1.169	2.0	stim	poldrack-single-stim	s495	False	0
70.642	1.5	69.891	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s495	False	0
72.417	6.628	79.045	1.8600399086510204	draw_card	6.628	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	3.0170724580262096	6.628	1.0	stim	poldrack-single-stim	s495	False	0
79.798	1.5	79.047	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s495	False	0
81.505	2.889	84.394	3.193373241984353	draw_card	2.889	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	5.103732478882666	2.889	n/a	stim	poldrack-single-stim	s495	False	1
84.401	0.631	85.032	0.1933732419843526	draw_card	0.631	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	6.677976117862546	0.631	2.0	stim	poldrack-single-stim	s495	False	0
85.786	1.5	85.035	n/a	-1.0	2.658	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s495	False	0
87.696	4.963	92.659	3.193373241984353	draw_card	4.963	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	13.763887667803036	4.963	n/a	stim	poldrack-single-stim	s495	False	1
92.662	1.044	93.706	-0.5209124723013592	end_round	1.044	columbia_card_task_fmri	29.0	0.7142857142857143	71.0	-75.0	0.2857142857142857	8.0	2.0	2.0	15.712960398656666	1.044	1.0	stim	poldrack-single-stim	s495	False	1
94.46	1.5	93.709	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s495	False	0
96.098	2.595	98.693	-1.028848980237867	draw_card	2.595	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	2.8213561242497143	2.595	n/a	stim	poldrack-single-stim	s495	False	1
98.697	1.965	100.662	-3.306626758015647	draw_card	1.965	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	4.23771961198057	1.965	2.0	stim	poldrack-single-stim	s495	False	0
101.416	1.5	100.665	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s495	False	0
103.191	3.219	106.41	3.2933732419843524	draw_card	3.219	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	1.4307232568616364	3.219	n/a	stim	poldrack-single-stim	s495	False	1
106.414	1.037	107.451	2.0822621308732403	end_round	1.037	columbia_card_task_fmri	14.0	0.8888888888888888	71.0	-95.0	0.1111111111111111	10.0	2.0	1.0	2.9860924736734558	1.037	1.0	stim	poldrack-single-stim	s495	False	1
108.206	1.5	107.455	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s495	False	0
110.049	1.699	111.748	-0.8066267580156474	draw_card	1.699	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	0.7307357638120742	1.699	n/a	stim	poldrack-single-stim	s495	False	1
111.751	1.022	112.773	-2.584404535793424	draw_card	1.022	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	1.9898904155730608	1.022	n/a	stim	poldrack-single-stim	s495	False	1
112.776	1.128	113.904	-4.806626758015647	end_round	1.128	columbia_card_task_fmri	15.0	0.75	71.0	-65.0	0.25	10.0	3.0	2.0	3.3717073719082897	1.128	2.0	stim	poldrack-single-stim	s495	False	1
114.658	1.5	113.907	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s495	False	0
116.297	1.59	117.887	0.793373241984354	draw_card	1.59	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	1.5307215137315104	1.59	n/a	stim	poldrack-single-stim	s495	False	1
117.893	0.83	118.723	-1.028848980237867	end_round	0.83	columbia_card_task_fmri	17.0	0.7777777777777778	71.0	-65.0	0.2222222222222222	10.0	2.0	2.0	2.8213561242497143	0.83	1.0	stim	poldrack-single-stim	s495	False	1
