onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.005	8.5	3.433	2.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	2.428	brief	Q15	s554	False
10.074	8.5	14.341	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	66,89	4.267	impulsive_venture	Q39	s554	False
20.369	8.5	25.323	4.0	survey_medley	forward	As I get older, I begin to experience time as limited.	66,89,71,82,77	4.954	future_time	Q31	s554	False
32.158	8.5	37.038	2.0	survey_medley	forward	I am good at resisting temptation.	66,89,71,82,77	4.88	brief	Q09	s554	False
41.365	8.5	50.22	3.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66,89,71,82	8.855	upps	Q37	s554	False
50.843	8.5	58.835	4.0	survey_medley	forward	I am diligent.	66,89,71,82,77	7.992	grit	Q08	s554	False
60.798	8.5	69.691	1.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	8.893	grit	Q05	s554	False
72.656	8.5	81.655	1.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	8.999	upps	Q35	s554	False
81.863	8.5	90.701	4.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	8.838	brief	Q21	s554	False
93.381	8.5	102.185	4.0	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	8.804	brief	Q18	s554	False
102.382	8.5	111.231	4.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	8.849	future_time	Q25	s554	False
111.52	8.5	117.202	1.0	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	5.682	brief	Q10	s554	False
121.134	8.5	130.07	1.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	8.936	grit	Q06	s554	False
130.748	8.5	139.662	2.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	8.914	upps	Q32	s554	False
141.043	8.5	149.921	3.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	8.878	grit	Q01	s554	False
151.133	8.5	159.946	2.0	survey_medley	forward	I have the sense that time is running out.	66,89,71,82,77	8.813	future_time	Q29	s554	False
160.204	8.5	169.019	3.0	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	8.815	brief	Q14	s554	False
170.362	8.5	179.255	1.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	8.893	upps	Q33	s554	False
180.248	8.5	189.107	4.0	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	8.859	future_time	Q26	s554	False
189.93	8.5	198.861	1.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	8.931	upps	Q34	s554	False
199.477	8.5	208.32	2.0	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	8.843	brief	Q19	s554	False
