onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.011	9.793	12.804	-1.523255430755431	draw_card	9.793	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.4354748536921988	9.793	1.0	stim	poldrack-single-stim	s553	False	0
13.557	1.5	12.806	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s553	False	0
15.264	5.091	20.355	-0.6899220974220968	draw_card	5.091	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.173244653944284	5.091	1.0	stim	poldrack-single-stim	s553	False	0
21.11	1.5	20.359	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s553	False	0
22.814	6.513	29.327	0.9767445692445692	end_round	6.513	columbia_card_task_fmri	15.0	0.8333333333333334	71.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.3174527413244448	6.513	0.0	stim	poldrack-single-stim	s553	False	1
30.082	1.5	29.331	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s553	False	0
31.856	6.16	38.016	1.8100779025779032	draw_card	6.16	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	2.291268532950664	6.16	n/a	stim	poldrack-single-stim	s553	False	1
38.019	3.373	41.392	-1.2565887640887632	end_round	3.373	columbia_card_task_fmri	17.0	0.8	71.0	-75.0	0.2	6.0	2.0	1.0	4.804872391725066	3.373	1.0	stim	poldrack-single-stim	s553	False	1
42.148	1.5	41.397	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s553	False	0
43.786	4.46	48.246	3.1434112359112354	draw_card	4.46	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	4.377942630592482	4.46	n/a	stim	poldrack-single-stim	s553	False	1
48.247	3.174	51.421	0.1434112359112353	draw_card	3.174	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	5.952195865012822	3.174	2.0	stim	poldrack-single-stim	s553	False	0
52.177	1.5	51.426	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s553	False	0
53.882	3.686	57.568	3.1434112359112354	draw_card	3.686	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	13.03814229973752	3.686	1.0	stim	poldrack-single-stim	s553	False	0
