onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.015	0.5	3.014	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616	False
5.523	0.5	5.947	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.424	probe	AX	s616	False
7.296	0.5	7.295	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616	False
9.807	0.5	10.165	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.358	probe	AX	s616	False
11.312	0.5	11.311	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s616	False
13.822	0.5	14.369	2.452	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.547	probe	AY	s616	False
16.278	0.5	16.277	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s616	False
18.786	0.5	19.448	1.772	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.662	probe	AY	s616	False
20.56	0.5	20.559	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616	False
23.067	0.5	23.53	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.463	probe	AX	s616	False
24.978	0.5	24.977	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616	False
27.482	0.5	27.816	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.334	probe	AX	s616	False
29.396	0.5	29.395	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616	False
31.901	0.5	32.4	2.588	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.499	probe	AX	s616	False
34.491	0.5	34.49	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s616	False
37.0	0.5	37.858	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.858	probe	AY	s616	False
38.501	0.5	38.5	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s616	False
41.01	0.5	41.601	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.591	probe	BY	s616	False
42.516	0.5	42.515	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s616	False
45.021	0.5	45.383	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.362	probe	BY	s616	False
46.524	0.5	46.523	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616	False
49.029	0.5	49.385	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.356	probe	AX	s616	False
50.67	0.5	50.669	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s616	False
53.176	0.5	53.471	2.044	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.295	probe	BX	s616	False
55.221	0.5	55.22	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616	False
57.731	0.5	58.064	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.333	probe	AX	s616	False
59.504	0.5	59.503	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s616	False
62.011	0.5	62.279	2.588	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.268	probe	BX	s616	False
64.603	0.5	64.602	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s616	False
67.11	0.5	67.775	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.665	probe	AY	s616	False
68.615	0.5	68.614	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616	False
71.12	0.5	71.443	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.323	probe	AX	s616	False
73.577	0.5	73.576	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s616	False
76.085	0.5	76.419	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.334	probe	BY	s616	False
77.723	0.5	77.722	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616	False
80.229	0.5	80.707	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.478	probe	AX	s616	False
81.867	0.5	81.866	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616	False
84.378	0.5	85.069	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.691	probe	AX	s616	False
85.88	0.5	85.879	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s616	False
88.389	0.5	88.739	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.35	probe	BY	s616	False
90.027	0.5	90.026	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616	False
92.535	0.5	92.901	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.366	probe	AX	s616	False
94.037	0.5	94.036	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s616	False
96.544	0.5	97.201	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.657	probe	AY	s616	False
