onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.005	8.5	4.362	0.75	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	3.357	brief	Q17	s499	False
10.212	8.5	10.211		survey_medley	reverse	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82		upps	Q32	s499	False
19.419	8.5	22.981	0.75	survey_medley	forward	I am good at resisting temptation.	66,89,71,82,77	3.562	brief	Q09	s499	False
28.694	8.5	31.606	0.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	2.912	grit	Q01	s499	False
37.9	8.5	43.19	0.75	survey_medley	reverse	There are only limited possibilities in my future.	66,89,71,82,77	5.29	future_time	Q30	s499	False
47.31	8.5	50.318	0.25	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	3.008	brief	Q14	s499	False
56.448	8.5	60.366	0.25	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	3.918	grit	Q06	s499	False
65.722	8.5	70.754	0.25	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	5.032	future_time	Q27	s499	False
75.064	8.5	78.367	0.5	survey_medley	forward	People would say that I have iron self-discipline.	66,89,71,82,77	3.303	brief	Q16	s499	False
84.203	8.5	84.202		survey_medley	reverse	I tend to act without thinking when I am really excited.	66,89,71,82		upps	Q37	s499	False
93.545	8.5	96.843	0.25	survey_medley	forward	I finish whatever I begin.	66,89,71,82,77	3.298	grit	Q07	s499	False
102.615	8.5	105.965	0.5	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	3.35	grit	Q05	s499	False
111.618	8.5	115.072	0.0	survey_medley	reverse	As I get older, I begin to experience time as limited.	66,89,71,82,77	3.454	future_time	Q31	s499	False
120.824	8.5	124.083	0.5	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	3.259	future_time	Q24	s499	False
130.847	8.5	133.709	0.25	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	2.862	future_time	Q26	s499	False
139.849	8.5	142.788	0.25	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	2.939	brief	Q15	s499	False
148.852	8.5	153.333	0.75	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	4.481	future_time	Q25	s499	False
157.923	8.5	161.489	0.25	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	3.566	future_time	Q28	s499	False
167.401	8.5	170.287	0.5	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	2.886	brief	Q19	s499	False
176.539	8.5	178.416	0.0	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	1.877	brief	Q12	s499	False
185.609	8.5	188.107	0.25	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	2.498	future_time	Q22	s499	False
194.611	8.5	197.567	0.75	survey_medley	reverse	I am lazy.	66,89,71,82,77	2.956	brief	Q11	s499	False
203.614	8.5	208.081	0.25	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	4.467	grit	Q03	s499	False
212.819	8.5	212.818		survey_medley	reverse	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89		impulsive_venture	Q40	s499	False
222.024	8.5	224.835	0.0	survey_medley	reverse	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	2.811	upps	Q35	s499	False
231.298	8.5	234.787	0.75	survey_medley	forward	I am a hard worker.	66,89,71,82,77	3.489	grit	Q04	s499	False
240.436	8.5	242.582	0.25	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	2.146	brief	Q18	s499	False
249.643	8.5	252.396	0.25	survey_medley	reverse	I have the sense that time is running out.	66,89,71,82,77	2.753	future_time	Q29	s499	False
258.921	8.5	264.641	0.25	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	5.72	brief	Q21	s499	False
268.194	8.5	273.541	0.5	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	5.347	brief	Q10	s499	False
277.536	8.5	280.396	0.0	survey_medley	reverse	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82	2.86	upps	Q36	s499	False
286.742	8.5	291.77	0.25	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	5.028	grit	Q02	s499	False
295.813	8.5	301.851	0.75	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	6.038	brief	Q13	s499	False
304.814	8.5	311.233	0.0	survey_medley	reverse	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	6.419	upps	Q33	s499	False
314.223	8.5	318.861	0.0	survey_medley	reverse	Do you sometimes like doing things that are a bit frightening?	66,89	4.638	impulsive_venture	Q39	s499	False
323.43	8.5	330.819	0.0	survey_medley	reverse	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	7.389	upps	Q34	s499	False
332.568	8.5	334.778	0.25	survey_medley	forward	I am diligent.	66,89,71,82,77	2.21	grit	Q08	s499	False
341.91	8.5	347.451	0.5	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	5.541	brief	Q20	s499	False
350.981	8.5	354.423	0.75	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	3.442	future_time	Q23	s499	False
360.322	8.5	367.344	0.0	survey_medley	reverse	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	7.022	impulsive_venture	Q38	s499	False
