onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.014	2.295	5.309	-0.6669777068505882	draw_card	2.295	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.087933313213764	2.295	1.0	stim	poldrack-single-stim	s594	False	0
6.064	1.5	5.313	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s594	False	0
7.566	2.662	10.228	0.1663556264827457	draw_card	2.662	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.5195275558539194	2.662	n/a	stim	poldrack-single-stim	s594	False	1
10.23	1.531	11.761	-2.800311040183921	draw_card	1.531	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	3.950157512114828	1.531	n/a	stim	poldrack-single-stim	s594	False	1
11.762	0.903	12.665	-7.250311040183922	end_round	0.903	columbia_card_task_fmri	14.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	6.887218451561303	0.903	2.0	stim	poldrack-single-stim	s594	False	1
13.42	1.5	12.669	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s594	False	0
15.058	2.424	17.482	1.833022293149412	draw_card	2.424	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	0.0295240175967954	2.424	n/a	stim	poldrack-single-stim	s594	False	1
17.484	0.953	18.437	-1.000311040183922	draw_card	0.953	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	2.3508176305200905	0.953	n/a	stim	poldrack-single-stim	s594	False	1
18.439	2.808	21.247	-5.250311040183922	draw_card	2.808	columbia_card_task_fmri	15.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	5.155777490640212	2.808	n/a	stim	poldrack-single-stim	s594	False	1
21.25	0.997	22.247	-12.333644373517252	end_round	0.997	columbia_card_task_fmri	15.0	0.6666666666666667	71.0	-70.0	0.3333333333333333	6.0	4.0	1.0	8.417976990886658	0.997	3.0	stim	poldrack-single-stim	s594	False	1
23.003	1.5	22.252	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s594	False	0
24.845	1.753	26.598	2.666355626482746	draw_card	1.753	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	2.6370706104621107	1.753	n/a	stim	poldrack-single-stim	s594	False	1
26.6	0.969	27.569	-0.4003110401839207	draw_card	0.969	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	5.14970007147074	0.969	2.0	stim	poldrack-single-stim	s594	False	0
28.322	1.5	27.571	n/a	-1.0	2.658	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s594	False	0
30.232	1.852	32.084	3.999688959816078	draw_card	1.852	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	4.722926320487282	1.852	n/a	stim	poldrack-single-stim	s594	False	1
32.085	1.355	33.44	0.999688959816078	draw_card	1.355	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	6.29662166968977	1.355	2.0	stim	poldrack-single-stim	s594	False	0
34.194	1.5	33.443	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s594	False	0
35.831	2.071	37.902	3.999688959816078	draw_card	2.071	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	13.380539684102402	2.071	n/a	stim	poldrack-single-stim	s594	False	1
37.903	1.534	39.437	0.2854032455303661	draw_card	1.534	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	15.329169478778148	1.534	n/a	stim	poldrack-single-stim	s594	False	1
39.439	1.018	40.457	-4.666977706850586	end_round	1.018	columbia_card_task_fmri	29.0	0.6666666666666667	71.0	-75.0	0.3333333333333333	8.0	3.0	2.0	17.372385485115174	1.018	2.0	stim	poldrack-single-stim	s594	False	1
41.209	1.5	40.458	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s594	False	0
42.847	1.988	44.835	-0.2225332624061418	draw_card	1.988	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	2.441434763823892	1.988	n/a	stim	poldrack-single-stim	s594	False	1
44.837	1.055	45.892	-2.500311040183922	draw_card	1.055	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	3.857235792693501	1.055	n/a	stim	poldrack-single-stim	s594	False	1
45.894	1.734	47.628	-5.428882468755349	draw_card	1.734	columbia_card_task_fmri	17.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	9.0	3.0	2.0	5.393434765397799	1.734	n/a	stim	poldrack-single-stim	s594	False	1
