onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stop_response	stopped	trial_id	trial_type	worker_id	junk
3.008	0.85	0.25	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.802	89.0	False	stim	noncrit_signal	s526	False
5.26	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.728	89.0	False	stim	crit_go	s526	False
7.513	0.85	0.25	2.85	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s526	False
10.365	0.85	0.3	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.498	89.0	False	stim	noncrit_nosignal	s526	False
12.718	0.85	0.3	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.56	89.0	False	stim	noncrit_nosignal	s526	False
14.971	0.85	0.3	2.25	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s526	False
17.224	0.85	0.35	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.755	89.0	False	stim	noncrit_nosignal	s526	False
19.477	0.85	0.35	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.738	89.0	False	stim	noncrit_nosignal	s526	False
21.829	0.85	0.35	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	0.586	89.0	False	stim	crit_go	s526	False
24.482	0.85	0.35	2.75	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s526	False
27.234	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.597	89.0	False	stim	noncrit_nosignal	s526	False
29.487	0.85	0.4	2.75	1.0	89.0	motor_selective_stop_signal	89.0	True	0.568	89.0	False	stim	crit_stop_failure	s526	False
32.24	0.85	0.35	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.681	89.0	False	stim	noncrit_signal	s526	False
34.493	0.85	0.35	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.611	89.0	False	stim	noncrit_nosignal	s526	False
36.845	0.85	0.35	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.669	89.0	False	stim	crit_go	s526	False
39.198	0.85	0.35	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.53	89.0	False	stim	noncrit_nosignal	s526	False
41.75	0.85	0.35	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.541	89.0	False	stim	noncrit_nosignal	s526	False
44.003	0.85	0.35	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.49	89.0	False	stim	noncrit_signal	s526	False
46.256	0.85	0.35	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.468	89.0	False	stim	noncrit_nosignal	s526	False
48.509	0.85	0.35	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.634	89.0	False	stim	noncrit_nosignal	s526	False
50.862	0.85	0.35	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	0.672	89.0	False	stim	crit_stop_failure	s526	False
53.515	0.85	0.3	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.514	89.0	False	stim	noncrit_nosignal	s526	False
55.868	0.85	0.3	2.25	0.0	71.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	noncrit_signal	s526	False
