onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.009	0.5	3.008	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s553	False
5.513	0.5	6.248	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.735	probe	AY	s553	False
7.152	0.5	7.151	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
9.655	0.5	10.935	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.28	probe	AX	s553	False
11.292	0.5	11.291	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
13.796	0.5	13.795	1.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s553	False
15.298	0.5	15.297	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
17.802	0.5	18.582	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.78	probe	AX	s553	False
19.303	0.5	19.302	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
21.808	0.5	22.512	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.704	probe	AX	s553	False
23.718	0.5	23.717	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s553	False
26.221	0.5	26.785	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.564	probe	BX	s553	False
27.858	0.5	27.857	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
30.362	0.5	31.033	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.671	probe	AX	s553	False
32.408	0.5	32.407	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
34.912	0.5	35.372	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.46	probe	AX	s553	False
36.687	0.5	36.686	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
39.191	0.5	39.986	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.795	probe	AX	s553	False
40.693	0.5	40.692	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
43.197	0.5	43.918	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.721	probe	AX	s553	False
45.379	0.5	45.378	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
47.884	0.5	48.363	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.479	probe	AX	s553	False
49.387	0.5	49.386	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s553	False
51.892	0.5	52.747	3.676	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.855	probe	BX	s553	False
55.571	0.5	55.57	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s553	False
58.076	0.5	58.535	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.459	probe	BY	s553	False
59.715	0.5	59.714	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s553	False
62.219	0.5	62.562	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.343	probe	BY	s553	False
63.858	0.5	63.857	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s553	False
66.362	0.5	66.739	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.377	probe	BX	s553	False
67.864	0.5	67.863	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
70.368	0.5	70.789	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.421	probe	AX	s553	False
72.278	0.5	72.277	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
74.783	0.5	75.612	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.829	probe	AX	s553	False
76.42	0.5	76.419	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s553	False
78.924	0.5	79.409	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.485	probe	BX	s553	False
80.426	0.5	80.425	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
82.929	0.5	83.563	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.634	probe	AX	s553	False
84.84	0.5	84.839	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s553	False
87.343	0.5	87.623	2.18	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.28	probe	BY	s553	False
89.526	0.5	89.525	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
92.03	0.5	92.603	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.573	probe	AX	s553	False
93.805	0.5	93.804	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
96.309	0.5	96.802	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.493	probe	AX	s553	False
97.812	0.5	97.811	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
100.317	0.5	100.746	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.429	probe	AX	s553	False
101.818	0.5	101.817	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
104.321	0.5	104.769	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.448	probe	AX	s553	False
106.367	0.5	106.366	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
108.87	0.5	109.317	2.86	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.447	probe	AX	s553	False
111.733	0.5	111.732	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s553	False
114.237	0.5	114.774	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.537	probe	BX	s553	False
115.739	0.5	115.738	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s553	False
118.243	0.5	118.478	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.235	probe	BY	s553	False
120.016	0.5	120.015	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
122.52	0.5	122.951	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.431	probe	AX	s553	False
124.294	0.5	124.293	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
126.798	0.5	127.207	2.86	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.409	probe	AX	s553	False
129.659	0.5	129.658	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
132.163	0.5	132.736	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.573	probe	AX	s553	False
133.937	0.5	133.936	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s553	False
136.44	0.5	136.843	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.403	probe	BX	s553	False
138.079	0.5	138.078	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s553	False
140.582	0.5	140.976	2.452	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.394	probe	BX	s553	False
143.036	0.5	143.035	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
145.54	0.5	145.997	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.457	probe	AX	s553	False
147.179	0.5	147.178	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s553	False
149.684	0.5	150.028	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.344	probe	BX	s553	False
151.185	0.5	151.184	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
153.689	0.5	154.781	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.092	probe	AX	s553	False
155.328	0.5	155.327	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
157.831	0.5	158.246	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.415	probe	AX	s553	False
159.468	0.5	159.467	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s553	False
161.972	0.5	162.283	2.18	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.311	probe	BY	s553	False
164.154	0.5	164.153	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
166.658	0.5	167.092	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.434	probe	AX	s553	False
168.159	0.5	168.158	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s553	False
170.663	0.5	170.662	1.636	AY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	AY	s553	False
172.301	0.5	172.3	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
174.805	0.5	175.623	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.818	probe	AX	s553	False
186.951	0.5	186.95	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
189.457	0.5	190.19	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.733	probe	AX	s553	False
191.639	0.5	191.638	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s553	False
194.143	0.5	194.875	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.732	probe	AY	s553	False
196.462	0.5	196.461	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s553	False
198.965	0.5	199.598	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.633	probe	AY	s553	False
200.603	0.5	200.602	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s553	False
203.107	0.5	203.484	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.377	probe	BX	s553	False
205.017	0.5	205.016	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
207.521	0.5	208.01	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.489	probe	AX	s553	False
211.064	0.5	211.063	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s553	False
213.566	0.5	213.868	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.302	probe	BX	s553	False
215.204	0.5	215.203	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s553	False
217.708	0.5	217.989	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.281	probe	BY	s553	False
219.209	0.5	219.208	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
221.713	0.5	222.747	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.034	probe	AX	s553	False
223.215	0.5	223.214	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
225.719	0.5	226.213	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.494	probe	AX	s553	False
227.492	0.5	227.491	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s553	False
229.996	0.5	229.995	2.452	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s553	False
232.451	0.5	232.45	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
234.954	0.5	236.54	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.586	probe	AX	s553	False
236.863	0.5	236.862	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s553	False
239.367	0.5	239.8	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.433	probe	BX	s553	False
241.005	0.5	241.004	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s553	False
243.509	0.5	243.994	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.485	probe	AX	s553	False
