onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.011	3.959	6.97	-1.2563511371051057	draw_card	3.959	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-2.168157475125198	3.959	n/a	stim	poldrack-single-stim	s647	False	1
6.973	2.43	9.403	-3.989684470438438	end_round	2.43	columbia_card_task_fmri	12.0	0.8	71.0	-70.0	0.2	6.0	2.0	1.0	0.0720587032386319	2.43	1.0	stim	poldrack-single-stim	s647	False	1
10.157	1.5	9.406	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s647	False	0
11.863	4.106	15.969	-0.4230178037717714	draw_card	4.106	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	0.4403718718547864	4.106	n/a	stim	poldrack-single-stim	s647	False	1
15.971	1.371	17.342	-3.3896844704384383	draw_card	1.371	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	2.871856869837984	1.371	n/a	stim	poldrack-single-stim	s647	False	1
17.343	3.152	20.495	-7.839684470438439	draw_card	3.152	columbia_card_task_fmri	14.0	0.75	89.0	-75.0	0.25	6.0	3.0	1.0	5.80980707951958	3.152	n/a	stim	poldrack-single-stim	s647	False	1
20.497	0.695	21.192	-15.256351137105105	end_round	0.695	columbia_card_task_fmri	14.0	0.6666666666666667	71.0	-75.0	0.3333333333333333	6.0	4.0	1.0	9.226501081883065	0.695	3.0	stim	poldrack-single-stim	s647	False	1
21.948	1.5	21.197	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s647	False	0
23.653	3.382	27.035	1.2436488628948943	draw_card	3.382	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.050220694814609	3.382	n/a	stim	poldrack-single-stim	s647	False	1
27.037	1.075	28.112	-1.5896844704384394	draw_card	1.075	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.2719681330635169	1.075	n/a	stim	poldrack-single-stim	s647	False	1
28.113	4.048	32.161	-5.839684470438439	draw_card	4.048	columbia_card_task_fmri	15.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	4.077859054089352	4.048	3.0	stim	poldrack-single-stim	s647	False	0
32.914	1.5	32.163	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s647	False	0
34.687	0.911	35.598	2.0769821962282284	draw_card	0.911	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.5583231107296245	0.911	n/a	stim	poldrack-single-stim	s647	False	1
35.6	10.335	45.935	-0.989684470438438	draw_card	10.335	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.071779771064158	10.335	n/a	stim	poldrack-single-stim	s647	False	1
45.937	0.713	46.65	-5.589684470438439	end_round	0.713	columbia_card_task_fmri	17.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	7.1087739633926645	0.713	2.0	stim	poldrack-single-stim	s647	False	1
47.403	1.5	46.652	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s647	False	0
49.041	2.685	51.726	3.4103155295615606	draw_card	2.685	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	3.6448735770852494	2.685	n/a	stim	poldrack-single-stim	s647	False	1
51.728	1.607	53.335	0.4103155295615607	draw_card	1.607	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	5.219042537597375	1.607	n/a	stim	poldrack-single-stim	s647	False	1
53.337	1.01	54.347	-3.5896844704384394	end_round	1.01	columbia_card_task_fmri	24.0	0.6666666666666667	71.0	-60.0	0.3333333333333333	8.0	3.0	2.0	6.8695978986898965	1.01	2.0	stim	poldrack-single-stim	s647	False	1
55.1	1.5	54.349	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s647	False	0
56.806	1.719	58.525	3.4103155295615606	draw_card	1.719	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	12.304682585573984	1.719	n/a	stim	poldrack-single-stim	s647	False	1
58.527	1.458	59.985	-0.303970184724151	draw_card	1.458	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	14.253694996858144	1.458	n/a	stim	poldrack-single-stim	s647	False	1
59.987	1.613	61.6	-5.256351137105104	draw_card	1.613	columbia_card_task_fmri	29.0	0.6666666666666667	89.0	-75.0	0.3333333333333333	8.0	3.0	2.0	16.297279523946308	1.613	n/a	stim	poldrack-single-stim	s647	False	1
61.602	0.596	62.198	-12.18968447043844	end_round	0.596	columbia_card_task_fmri	29.0	0.6	71.0	-75.0	0.4	8.0	4.0	2.0	18.220531197593573	0.596	3.0	stim	poldrack-single-stim	s647	False	1
